-87.35664,33.21145,Bigfoot Report Class A Aug 2003,,,,,,
-93.13361,35.27833,Bigfoot Report Class A Aug 2003,,,,,,
-122.3985,45.8331,Bigfoot Report Class A Aug 2003,,,,,,
-122.3045,46.52352,Bigfoot Report Class A Aug 2003,,,,,,
-120.3275,39.31917,Bigfoot Report Class A Aug 2004,,,,,,
-85.6316,30.4664,Bigfoot Report Class A Aug 2004,,,,,,
-80.89096,41.42579,Bigfoot Report Class A Aug 2004,,,,,,
-81.5117,40.1218,Bigfoot Report Class A Aug 2004,,,,,,
-81.61014,39.92781,Bigfoot Report Class A Aug 2004,,,,,,
-97.07361,33.82444,Bigfoot Report Class A Aug 2004,,,,,,
-122.1814,43.3622,Bigfoot Report Class A Aug 2004,,,,,,
-94.25694,33.07639,Bigfoot Report Class A Aug 2004,,,,,,
-96.29222,29.17805,Bigfoot Report Class A Aug 2004,,,,,,
-119.5483,38.3068,Bigfoot Report Class A Aug 2005,,,,,,
-120.2201,38.86165,Bigfoot Report Class A Aug 2005,,,,,,
-123.1668,41.8333,Bigfoot Report Class A Aug 2005,,,,,,
-120.4736,53.59444,Bigfoot Report Class A Aug 2005,,,,,,
